activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7648478,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1[nH]c(=O)ncc1F,,,CHEMBL1909046,,,,CHEMBL1463,FLUCYTOSINE,CHEMBL1463,,0,,1539771,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7648575,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,,,CHEMBL1909046,,,,CHEMBL1501,FLUOCINONIDE,CHEMBL1501,,0,,1539779,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7648576,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,,,CHEMBL1909046,,,,CHEMBL1501,FLUOCINONIDE,CHEMBL1501,,0,,1539779,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7649477,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,,,CHEMBL1909046,,,,CHEMBL433257,HARRINGTONINE,CHEMBL433257,,0,,1539828,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7649478,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,,,CHEMBL1909046,,,,CHEMBL433257,HARRINGTONINE,CHEMBL433257,,0,,1539828,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7649589,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,,CHEMBL1909046,,,,CHEMBL1535,HYDROXYCHLOROQUINE,CHEMBL1535,,0,,1539836,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7649590,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,,CHEMBL1909046,,,,CHEMBL1535,HYDROXYCHLOROQUINE,CHEMBL1535,,0,,1539836,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650059,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CNC[C@H](O)c1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL679,EPINEPHRINE,CHEMBL679,,0,,1539732,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650060,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CNC[C@H](O)c1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL679,EPINEPHRINE,CHEMBL679,,0,,1539732,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650137,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,,,CHEMBL1909046,,,,CHEMBL768,ESMOLOL,CHEMBL768,,0,,1539740,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650138,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,,,CHEMBL1909046,,,,CHEMBL768,ESMOLOL,CHEMBL768,,0,,1539740,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650246,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCC1(C)CC(=O)NC1=O,,,CHEMBL1909046,,,,CHEMBL696,ETHOSUXIMIDE,CHEMBL696,,0,,1539748,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650247,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCC1(C)CC(=O)NC1=O,,,CHEMBL1909046,,,,CHEMBL696,ETHOSUXIMIDE,CHEMBL696,,0,,1539748,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650377,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,C=CCc1ccc(O)c(OC)c1,,,CHEMBL1909046,,,,CHEMBL42710,EUGENOL,CHEMBL42710,,0,,1539756,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650378,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,C=CCc1ccc(O)c(OC)c1,,,CHEMBL1909046,,,,CHEMBL42710,EUGENOL,CHEMBL42710,,0,,1539756,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650929,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,CHEMBL1909046,,,,CHEMBL2220442,FLUVASTATIN,CHEMBL2220442,,0,,1539788,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7650930,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,CHEMBL1909046,,,,CHEMBL2220442,FLUVASTATIN,CHEMBL2220442,,0,,1539788,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651073,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,OC[C@H]1OC2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)OC(OC9[C@@H](CO)OC(C1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,,,CHEMBL1909046,,,,CHEMBL407030,,CHEMBL407030,,0,,1539796,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651074,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,OC[C@H]1OC2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)OC(OC9[C@@H](CO)OC(C1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,,,CHEMBL1909046,,,,CHEMBL407030,,CHEMBL407030,,0,,1539796,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7651196,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],,,CHEMBL1909046,,,"{'bei': '14.47', 'le': '0.26', 'lle': '0.93', 'sei': '56.80'}",CHEMBL64894,GENTIAN VIOLET,CHEMBL459265,5.39,0,http://www.openphacts.org/units/Nanomolar,1539804,=,15,1,=,,IC50,nM,,4069.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,4.069
,7651197,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],,,CHEMBL1909046,,,"{'bei': '14.74', 'le': '0.27', 'lle': '1.03', 'sei': '57.85'}",CHEMBL64894,GENTIAN VIOLET,CHEMBL459265,5.49,0,http://www.openphacts.org/units/Nanomolar,1539804,=,15,1,=,,Ki,nM,,3233.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,3.233
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651332,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)CO,,,CHEMBL1909046,,,,CHEMBL252557,GLYCOLIC ACID,CHEMBL252557,,0,,1539812,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651333,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)CO,,,CHEMBL1909046,,,,CHEMBL252557,GLYCOLIC ACID,CHEMBL252557,,0,,1539812,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651466,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccccc1OCC(O)CO,,,CHEMBL1909046,,,,CHEMBL980,GUAIFENESIN,CHEMBL980,,0,,1539820,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651467,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1ccccc1OCC(O)CO,,,CHEMBL1909046,,,,CHEMBL980,GUAIFENESIN,CHEMBL980,,0,,1539820,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651889,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL1909046,,,,CHEMBL941,IMATINIB,CHEMBL941,,0,,1539844,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7651890,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL1909046,,,,CHEMBL941,IMATINIB,CHEMBL941,,0,,1539844,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7651976,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1909046,,,"{'bei': '15.92', 'le': '0.35', 'lle': '0.28', 'sei': '22.47'}",CHEMBL808,ECONAZOLE,CHEMBL808,6.08,0,http://www.openphacts.org/units/Nanomolar,1539724,=,15,1,=,,IC50,nM,,835.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,0.835
,7651977,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1909046,,,"{'bei': '16.19', 'le': '0.35', 'lle': '0.38', 'sei': '22.84'}",CHEMBL808,ECONAZOLE,CHEMBL808,6.18,0,http://www.openphacts.org/units/Nanomolar,1539724,=,15,1,=,,Ki,nM,,663.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.663
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652654,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(/C=C/C(=O)O)ccc1O,,,CHEMBL1909046,,,,CHEMBL32749,FERULATE,CHEMBL32749,,0,,1539764,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652655,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cc(/C=C/C(=O)O)ccc1O,,,CHEMBL1909046,,,,CHEMBL32749,FERULATE,CHEMBL32749,,0,,1539764,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652797,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1568,FLUDARABINE,CHEMBL1568,,0,,1539772,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652798,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1568,FLUDARABINE,CHEMBL1568,,0,,1539772,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652891,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,,CHEMBL1909046,,,,CHEMBL177756,FLUORESCEIN,CHEMBL177756,,0,,1539780,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7652892,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,,CHEMBL1909046,,,,CHEMBL177756,FLUORESCEIN,CHEMBL177756,,0,,1539780,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7653795,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,CHEMBL1909046,,,,CHEMBL496,HEXACHLOROPHENE,CHEMBL496,,0,,1539829,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7653796,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,CHEMBL1909046,,,,CHEMBL496,HEXACHLOROPHENE,CHEMBL496,,0,,1539829,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7653912,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,"{'bei': '15.62', 'le': '0.29', 'lle': '1.32', 'sei': '9.49'}",CHEMBL1062,HYDROXYPROGESTERONE,CHEMBL1062,5.16,0,http://www.openphacts.org/units/Nanomolar,1539837,=,15,1,=,,IC50,nM,,6905.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,6.905
,7653913,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,"{'bei': '15.92', 'le': '0.30', 'lle': '1.42', 'sei': '9.68'}",CHEMBL1062,HYDROXYPROGESTERONE,CHEMBL1062,5.26,0,http://www.openphacts.org/units/Nanomolar,1539837,=,15,1,=,,Ki,nM,,5486.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,5.486
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654242,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1=NN(c2ccccc2)C(=O)C1,,,CHEMBL1909046,,,,CHEMBL290916,EDARAVONE,CHEMBL290916,,0,,1539725,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654243,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC1=NN(c2ccccc2)C(=O)C1,,,CHEMBL1909046,,,,CHEMBL290916,EDARAVONE,CHEMBL290916,,0,,1539725,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654363,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,CHEMBL1909046,,,,CHEMBL417,EPIRUBICIN,CHEMBL417,,0,,1539733,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654364,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,CHEMBL1909046,,,,CHEMBL417,EPIRUBICIN,CHEMBL417,,0,,1539733,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654443,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL193482,ESTRIOL,CHEMBL193482,,0,,1539741,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654444,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL193482,ESTRIOL,CHEMBL193482,,0,,1539741,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654556,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,OCCO,,,CHEMBL1909046,,,,CHEMBL457299,MACROGOL,CHEMBL457299,,0,,1539749,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654557,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,OCCO,,,CHEMBL1909046,,,,CHEMBL457299,MACROGOL,CHEMBL457299,,0,,1539749,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654687,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,CHEMBL1909046,,,,CHEMBL880,FAMCICLOVIR,CHEMBL880,,0,,1539757,,15,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7654688,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,CHEMBL1909046,,,,CHEMBL880,FAMCICLOVIR,CHEMBL880,,0,,1539757,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
